Fecha,Departamento,Municipio,Día,Barrio,Clase de sitio,Arma empleada,Móvil Agresor,Móvil Victima,Sexo
08/28/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,BENJAMIN HERRERA E-12,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
08/28/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,CIUDAD SALITRE E-9,CICLO RUTA,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
08/29/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,VILLA LUZ E-10,PARQUES,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
08/29/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,DINDALITO E-8,CICLO RUTA,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,MASCULINO
08/29/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,LAS CRUCES E-3,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,BICICLETA,MASCULINO
08/29/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,FONTIBON CENTRO E-9,CENTRO COMERCIAL,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,FEMENINO
08/30/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,LAS AGUAS E-17,UNIVERSIDADES,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,MASCULINO
08/30/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,AURES II E-11,HUMEALES,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
08/30/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,LAS BRISAS E-8,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
08/30/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,URB. LA COLINA CAMPESTRE I SECTOR E-11,VIAS PUBLICAS,CONTUNDENTES,A PIE,BICICLETA,MASCULINO
08/30/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,CENTRO URBANO E-13,NO DEFINIDO,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
08/31/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,RECODO DEL RESTREPO DESARROLLO E-15,SOBRE ANDEN - VIA PUBLICA,ARMA BLANCA / CORTOPUNZANTE,CONDUCTOR MOTOCICLETA,BICICLETA,MASCULINO
08/31/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,SAN CRISTOBAL NORTE E-1,HOSPITALES,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,FEMENINO
08/31/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,BILBAO E-11,FRENTE A EDIFICIO - VIA PUBLICA,ARMA DE FUEGO,A PIE,BICICLETA,MASCULINO
08/31/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,VILLA MAGDALA E-1,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,BICICLETA,MASCULINO
08/31/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,CHICO I E-2,PARQUEADERO,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,FEMENINO
